load,temp
3773.0,84.33
3811.0,84.0
3867.0,83.0
3907.0,83.0
3910.0,82.0
3828.0,80.33
3812.0,77.67
3756.0,74.0
3381.0,73.0
3022.0,71.67
2799.0,70.67
2672.0,69.0
2584.0,67.67
2566.0,67.0
2629.0,66.33
2789.0,65.33
3149.0,65.67
3523.0,68.33
3771.0,71.33
3970.0,75.0
4140.0,78.67
4258.0,78.67
4354.0,80.67
4440.0,82.33
4482.0,84.33
4501.0,85.0
4527.0,84.67
4543.0,83.33
4505.0,83.0
4406.0,81.67
4367.0,79.0
4218.0,76.33
3789.0,75.0
3407.0,75.67
3143.0,74.67
2978.0,73.33
2881.0,72.33
2834.0,71.33
2878.0,70.0
3021.0,69.67
3390.0,69.67
3762.0,71.0
4069.0,74.67
4297.0,78.0
4477.0,80.0
4610.0,81.67
4689.0,83.33
4760.0,85.33
4788.0,86.0
4806.0,86.67
4812.0,86.33
4804.0,86.0
4750.0,85.0
4649.0,81.67
4623.0,80.0
4474.0,79.0
4048.0,78.0
3644.0,76.67
3371.0,76.0
3226.0,74.33
3120.0,73.0
3051.0,72.33
3088.0,74.0
3241.0,73.0
3603.0,71.0
3991.0,73.0
4284.0,75.33
4543.0,78.67
4734.0,81.67
4879.0,83.33
4971.0,86.0
5036.0,85.67
5002.0,86.33
4895.0,85.67
4751.0,80.67
4659.0,77.33
4553.0,75.0
4422.0,74.33
4339.0,73.33
4135.0,73.0
3760.0,71.67
3384.0,70.67
3150.0,70.0
3005.0,70.0
2911.0,69.67
2870.0,69.0
2902.0,68.67
3054.0,68.0
3426.0,67.67
3785.0,70.0
4044.0,71.67
4238.0,72.33
4413.0,75.67
4531.0,77.67
4582.0,80.0
4628.0,81.0
4639.0,80.33
4618.0,79.67
4537.0,80.33
4463.0,78.33
4404.0,75.67
4242.0,72.67
4175.0,70.67
3994.0,69.67
3624.0,67.33
3272.0,68.33
3012.0,67.67
2860.0,67.33
2771.0,67.33
2723.0,66.67
2743.0,66.67
2785.0,66.33
2943.0,67.0
3177.0,67.67
3446.0,68.67
3657.0,69.0
3747.0,69.0
3775.0,69.67
3762.0,70.33
3700.0,68.67
3622.0,69.67
3568.0,70.0
3565.0,68.0
3594.0,67.0
3586.0,67.0
3500.0,66.67
3437.0,66.0
3294.0,65.33
3068.0,64.67
2819.0,64.0
2623.0,62.33
2492.0,61.0
2424.0,61.33
2377.0,61.33
2371.0,60.33
2424.0,59.67
2550.0,60.0
2768.0,60.33
3041.0,62.0
3233.0,64.0
3285.0,65.33
3285.0,66.33
3242.0,70.33
3185.0,71.0
3159.0,73.0
3180.0,76.67
3250.0,78.0
3321.0,78.33
3327.0,78.67
3273.0,77.67
3266.0,75.33
3202.0,72.0
3029.0,71.0
2786.0,69.67
2593.0,69.0
2473.0,68.67
2394.0,66.0
2351.0,66.33
2354.0,63.33
2373.0,63.67
2487.0,64.33
2710.0,65.33
2986.0,67.67
3224.0,71.33
3371.0,75.0
3429.0,76.67
3463.0,79.67
3480.0,80.67
3506.0,81.67
3572.0,83.33
3661.0,84.0
3754.0,84.0
3775.0,82.67
3715.0,80.67
3692.0,77.67
3588.0,73.33
3266.0,69.33
2951.0,67.0
2756.0,66.33
2632.0,65.67
2569.0,65.33
2559.0,65.33
2615.0,65.67
2779.0,65.67
3110.0,66.0
3468.0,67.67
3750.0,70.0
3945.0,72.33
4121.0,75.67
4237.0,76.67
4308.0,76.33
4388.0,78.33
4412.0,77.67
4413.0,79.0
4406.0,77.33
4382.0,75.0
4335.0,75.33
4267.0,76.0
4223.0,74.33
4019.0,72.67
3616.0,72.33
3287.0,71.67
3068.0,71.33
2930.0,70.33
2844.0,70.67
2813.0,70.67
2868.0,70.0
3033.0,68.33
3382.0,68.67
3786.0,71.0
4075.0,73.0
4302.0,76.67
4503.0,79.33
4615.0,81.67
4665.0,82.33
4754.0,83.33
4785.0,84.0
4802.0,85.33
4778.0,84.67
4764.0,82.0
4719.0,81.33
4592.0,79.0
4551.0,78.33
4336.0,77.0
3867.0,73.33
3435.0,71.67
3183.0,71.67
3052.0,71.33
2941.0,70.0
2896.0,68.67
2938.0,67.33
3091.0,66.33
3470.0,68.67
3881.0,70.67
4120.0,73.33
4295.0,75.0
4410.0,76.67
4485.0,78.33
4522.0,80.33
4576.0,81.0
4584.0,81.67
4584.0,82.33
4597.0,81.33
4587.0,80.33
4499.0,79.67
4366.0,78.0
4293.0,72.67
4087.0,71.67
3671.0,70.0
3290.0,68.67
3035.0,68.33
2884.0,66.67
2799.0,65.0
2749.0,64.67
2785.0,63.0
2938.0,61.67
3264.0,63.33
3610.0,65.67
3828.0,67.33
3961.0,69.0
4052.0,71.0
4103.0,72.67
4118.0,75.0
4153.0,76.0
4142.0,77.0
4134.0,77.0
4141.0,77.67
4138.0,78.0
4092.0,78.33
3983.0,76.67
3906.0,73.67
3785.0,70.0
3407.0,65.33
3037.0,62.33
2786.0,60.67
2636.0,59.0
2561.0,58.0
2533.0,57.33
2578.0,56.33
2725.0,55.67
3017.0,55.0
3339.0,58.33
3583.0,62.33
3714.0,67.67
3829.0,71.67
3877.0,73.33
3925.0,75.33
3959.0,76.0
3949.0,77.0
3947.0,76.33
3953.0,76.0
3935.0,77.0
3872.0,75.67
3761.0,75.0
3714.0,71.33
3623.0,68.33
3307.0,64.67
2966.0,63.0
2717.0,61.33
2564.0,60.0
2473.0,58.33
2433.0,57.33
2440.0,55.33
2471.0,54.67
2653.0,55.33
2937.0,59.67
3219.0,64.67
3424.0,69.67
3556.0,74.33
3637.0,77.0
3661.0,78.67
3690.0,80.33
3710.0,81.0
3764.0,80.33
3828.0,80.33
3899.0,81.0
3877.0,79.67
3786.0,78.0
3758.0,76.0
3674.0,73.0
3393.0,72.33
3080.0,70.33
2844.0,68.33
2705.0,68.33
2613.0,67.33
2566.0,67.33
2550.0,67.67
2555.0,67.0
2684.0,67.0
2939.0,68.67
3246.0,70.67
3507.0,73.33
3668.0,75.67
3787.0,77.33
3880.0,78.33
3916.0,79.33
3908.0,79.0
3943.0,77.67
3989.0,77.33
4057.0,76.67
4057.0,75.0
4016.0,75.0
3986.0,73.33
3806.0,72.33
3468.0,71.67
3133.0,69.67
2935.0,69.33
2832.0,68.67
2771.0,68.33
2765.0,67.67
2820.0,68.33
3013.0,67.33
3374.0,66.67
3763.0,68.67
4084.0,72.67
4336.0,75.33
4512.0,78.33
4599.0,81.33
4641.0,82.0
4709.0,83.33
4712.0,84.33
4739.0,84.33
4731.0,82.33
4676.0,78.67
4607.0,76.0
4525.0,75.33
4454.0,74.0
4227.0,72.67
3797.0,72.0
3426.0,70.67
3177.0,70.0
3031.0,69.67
2948.0,69.0
2941.0,68.0
3001.0,68.0
3194.0,67.67
3524.0,67.67
3845.0,68.67
4065.0,70.33
4248.0,73.33
4406.0,75.67
4546.0,77.0
4607.0,79.0
4681.0,79.33
4673.0,80.33
4602.0,77.33
4510.0,76.67
4461.0,74.67
4412.0,74.0
4315.0,74.67
4270.0,73.33
4070.0,72.0
3693.0,72.0
3346.0,71.0
3101.0,70.33
2957.0,69.67
2865.0,69.0
2860.0,67.67
2910.0,68.67
3092.0,67.33
3430.0,67.67
3767.0,68.33
3968.0,68.0
4085.0,69.67
4161.0,68.33
4182.0,69.33
4194.0,71.67
4212.0,73.33
4100.0,72.67
4048.0,73.33
4116.0,75.0
4144.0,75.0
4135.0,75.0
4058.0,72.67
4029.0,71.0
3877.0,69.67
3493.0,68.0
3142.0,67.0
2931.0,64.67
2798.0,64.33
2705.0,62.67
2687.0,61.33
2738.0,60.67
2905.0,60.33
3212.0,59.67
3531.0,61.0
3717.0,65.0
3850.0,67.33
3978.0,69.0
4054.0,71.67
4074.0,73.67
4130.0,74.67
4132.0,74.67
4125.0,76.67
4093.0,76.0
4066.0,75.33
4019.0,74.67
3905.0,73.33
3877.0,71.0
3750.0,68.0
3376.0,65.33
3030.0,63.33
2793.0,61.67
2645.0,59.0
2572.0,57.0
2547.0,56.67
2607.0,55.33
2741.0,55.0
3047.0,55.33
3378.0,58.0
3601.0,63.67
3758.0,67.67
3865.0,70.67
3895.0,73.33
3916.0,75.67
3990.0,77.67
4007.0,78.33
3993.0,77.67
3982.0,78.0
3949.0,77.67
3871.0,77.0
3766.0,75.0
3723.0,71.0
3592.0,66.67
3289.0,63.67
2960.0,61.33
2727.0,61.33
2576.0,59.0
2491.0,58.33
2437.0,57.33
2445.0,57.0
2499.0,57.0
2656.0,56.33
2941.0,60.0
3217.0,63.67
3422.0,68.67
3515.0,72.0
3573.0,75.0
3582.0,76.0
3569.0,77.0
3535.0,77.33
3531.0,76.33
3548.0,75.33
3586.0,74.33
3568.0,73.33
3514.0,72.0
3535.0,70.67
3424.0,69.67
3180.0,68.67
2915.0,67.0
2688.0,66.67
2562.0,65.67
2487.0,63.0
2461.0,62.33
2460.0,61.67
2486.0,60.33
2569.0,60.0
2799.0,62.33
3076.0,66.0
3278.0,68.0
3396.0,70.0
3478.0,71.33
3511.0,73.67
3512.0,75.67
3508.0,76.33
3546.0,76.67
3615.0,77.0
3704.0,76.33
3681.0,74.0
3614.0,73.0
3599.0,70.33
3466.0,67.0
3139.0,65.0
2836.0,63.67
2636.0,62.0
2523.0,61.33
2468.0,59.0
2462.0,58.0
2551.0,57.67
2717.0,56.33
3049.0,57.33
3398.0,60.33
3620.0,63.67
3786.0,67.67
3927.0,70.67
4002.0,73.67
4071.0,77.0
4126.0,78.33
4144.0,80.0
4155.0,80.67
4187.0,80.0
4214.0,80.0
4151.0,78.0
4027.0,75.67
3996.0,73.0
3831.0,70.67
3443.0,69.33
3073.0,67.67
2845.0,66.33
2711.0,65.33
2613.0,65.0
2614.0,64.0
2677.0,64.0
2849.0,62.67
3194.0,62.67
3568.0,65.33
3827.0,69.0
4050.0,73.0
4231.0,77.0
4362.0,81.33
4394.0,83.33
4518.0,83.33
4575.0,83.33
4591.0,83.33
4606.0,84.67
4614.0,83.0
4584.0,82.33
4493.0,82.33
4469.0,79.67
4264.0,77.33
3896.0,74.0
3512.0,73.67
3260.0,71.67
3121.0,73.67
3030.0,74.33
3018.0,73.33
3069.0,73.33
3183.0,72.0
3533.0,71.67
3920.0,74.0
4194.0,76.33
4433.0,79.33
4679.0,83.0
4814.0,84.67
4861.0,85.33
4940.0,86.0
4928.0,85.0
4934.0,83.0
4899.0,82.67
4843.0,81.67
4785.0,80.67
4654.0,78.33
4536.0,75.67
4209.0,70.67
3763.0,70.33
3405.0,69.67
3155.0,69.67
3005.0,69.67
2921.0,69.0
2908.0,68.33
2949.0,67.67
3132.0,66.67
3419.0,65.0
3685.0,65.0
3857.0,64.33
3973.0,66.33
4070.0,67.0
4119.0,70.33
4136.0,72.67
4164.0,73.0
4141.0,74.33
4123.0,75.67
4119.0,74.33
4114.0,74.0
4048.0,73.0
3918.0,71.67
3888.0,69.0
3734.0,66.0
3355.0,62.67
3015.0,61.33
2763.0,59.67
2611.0,58.33
2540.0,55.67
2519.0,55.0
2560.0,53.33
2721.0,53.0
3023.0,53.0
3336.0,56.33
3545.0,60.67
3723.0,66.33
3860.0,70.0
3938.0,73.33
3961.0,75.67
4020.0,77.67
4023.0,79.0
4021.0,79.0
4032.0,79.33
4025.0,79.67
3941.0,79.0
3854.0,77.33
3852.0,74.67
3717.0,71.67
3373.0,66.67
3035.0,65.67
2788.0,62.33
2632.0,60.33
2555.0,60.33
2521.0,59.67
2522.0,59.33
2573.0,59.33
2703.0,57.33
2978.0,61.0
3234.0,65.0
3469.0,69.67
3584.0,72.33
3653.0,75.67
3669.0,77.67
3672.0,79.33
3649.0,78.33
3675.0,78.33
3718.0,79.0
3767.0,78.0
3754.0,77.33
3662.0,76.67
3668.0,73.33
3567.0,70.0
3274.0,67.0
2972.0,65.33
2745.0,64.67
2611.0,64.67
2532.0,64.67
2500.0,63.67
2507.0,62.0
2529.0,62.67
2638.0,62.0
2879.0,64.33
3157.0,66.0
3426.0,68.33
3577.0,69.33
3649.0,71.0
3657.0,70.33
3617.0,71.0
3615.0,71.0
3644.0,73.33
3717.0,72.67
3795.0,73.33
3783.0,72.0
3724.0,70.33
3727.0,69.0
3543.0,67.67
3237.0,68.0
2956.0,67.0
2767.0,66.67
2669.0,67.0
2629.0,66.33
2640.0,66.0
2707.0,65.67
2912.0,65.33
3248.0,65.67
3598.0,65.67
3833.0,65.67
3989.0,65.67
4097.0,66.67
4167.0,66.67
4190.0,69.0
4211.0,71.67
4195.0,72.67
4189.0,73.0
4207.0,73.33
4187.0,73.0
4068.0,70.33
3926.0,66.0
3838.0,66.33
3595.0,65.0
3269.0,63.67
2974.0,63.33
2768.0,63.0
2643.0,62.67
2576.0,62.33
2574.0,62.33
2635.0,61.33
2801.0,60.67
3114.0,60.0
3433.0,60.67
3607.0,62.67
3706.0,65.67
3791.0,67.33
3829.0,68.67
3843.0,69.67
3884.0,71.0
3886.0,71.0
3860.0,72.0
3852.0,72.67
3850.0,72.67
3808.0,71.33
3733.0,69.33
3758.0,66.67
3565.0,62.33
3212.0,60.67
2886.0,59.67
2665.0,57.67
2550.0,57.0
2488.0,56.67
2475.0,56.33
2534.0,56.67
2720.0,57.0
3022.0,56.33
3350.0,57.67
3533.0,59.33
3635.0,62.0
3709.0,65.33
3776.0,68.0
3804.0,70.33
3861.0,73.67
3854.0,74.0
3846.0,74.33
3828.0,73.67
3833.0,74.0
3810.0,72.0
3734.0,70.33
3745.0,67.67
3563.0,64.33
3197.0,63.67
2878.0,62.0
2656.0,60.67
2544.0,60.67
2492.0,58.67
2492.0,58.33
2563.0,57.67
2751.0,58.33
3047.0,57.0
3375.0,58.33
3573.0,60.67
3724.0,63.33
3846.0,67.33
3909.0,70.0
3919.0,72.67
3963.0,72.33
3914.0,68.0
3898.0,71.0
3904.0,72.67
3900.0,71.67
3864.0,68.67
3791.0,68.67
3810.0,68.0
3627.0,65.67
3283.0,64.33
2968.0,64.0
2745.0,64.0
2621.0,64.67
2535.0,63.33
2526.0,61.67
2582.0,61.33
2761.0,60.0
3054.0,59.33
3376.0,60.67
3618.0,63.67
3789.0,66.67
3904.0,70.33
3971.0,72.33
4030.0,74.33
4086.0,78.33
4078.0,78.33
4049.0,77.0
4011.0,78.0
3975.0,77.67
3907.0,74.67
3816.0,73.67
3841.0,72.33
3693.0,71.33
3374.0,70.33
3049.0,69.33
2826.0,68.33
2694.0,67.33
2619.0,67.67
2599.0,67.33
2616.0,66.33
2689.0,65.67
2829.0,65.0
3104.0,65.67
3377.0,67.33
3586.0,69.33
3683.0,71.33
3691.0,73.33
3695.0,74.67
3672.0,76.67
3640.0,76.0
3632.0,77.0
3646.0,75.33
3676.0,76.0
3622.0,73.0
3531.0,70.67
3562.0,67.67
3431.0,66.33
3154.0,64.67
2862.0,63.33
2640.0,62.0
2525.0,61.0
2461.0,60.0
2438.0,59.33
2439.0,58.67
2466.0,58.33
2562.0,57.67
2789.0,59.0
3066.0,61.67
3278.0,64.33
3400.0,67.33
3486.0,71.0
3502.0,72.0
3513.0,74.33
3508.0,74.33
3535.0,76.33
3595.0,75.33
3689.0,74.33
3704.0,73.33
3675.0,71.33
3716.0,70.33
3529.0,68.33
3205.0,67.0
2918.0,66.33
2722.0,65.0
2605.0,64.0
2569.0,63.0
2576.0,62.67
2643.0,61.67
2836.0,61.67
3135.0,61.67
3477.0,62.67
3718.0,63.33
3916.0,66.33
4067.0,70.33
4139.0,73.33
4178.0,76.67
4228.0,78.67
4243.0,79.33
4239.0,80.67
4249.0,78.33
4259.0,77.0
4224.0,77.67
4144.0,75.0
4143.0,73.33
3905.0,70.0
3558.0,68.0
3198.0,67.0
2965.0,65.33
2832.0,64.33
2756.0,63.67
2730.0,62.33
2784.0,63.33
2946.0,63.33
3246.0,63.0
3610.0,64.67
3824.0,67.33
4030.0,71.0
4203.0,75.67
4307.0,78.67
4362.0,79.67
4418.0,80.67
4450.0,81.0
4448.0,77.67
4413.0,76.67
4394.0,76.67
4325.0,76.0
4250.0,74.33
4217.0,72.0
3955.0,69.33
3568.0,69.33
3220.0,68.67
2977.0,67.67
2843.0,67.0
2775.0,66.33
2761.0,66.33
2809.0,66.0
2994.0,65.33
3286.0,65.67
3605.0,65.67
3818.0,67.33
3971.0,69.33
4085.0,72.0
4148.0,73.67
4170.0,75.67
4203.0,76.67
4186.0,77.33
4164.0,77.67
4162.0,74.0
4159.0,74.33
4093.0,74.67
4021.0,73.0
4011.0,70.0
3790.0,67.0
3412.0,65.33
3072.0,63.67
2842.0,63.0
2689.0,60.67
2610.0,59.0
2576.0,58.0
2636.0,57.0
2792.0,57.0
3090.0,56.0
3411.0,58.67
3619.0,61.33
3741.0,65.33
3832.0,68.0
3877.0,70.33
3885.0,71.67
3923.0,73.67
3859.0,69.67
3823.0,70.33
3804.0,69.0
3828.0,68.0
3786.0,65.0
3704.0,64.0
3732.0,64.0
3503.0,62.67
3188.0,61.33
2864.0,60.0
2627.0,58.67
2513.0,58.0
2462.0,57.0
2449.0,55.33
2504.0,55.33
2686.0,53.67
2971.0,54.0
3288.0,57.0
3532.0,62.33
3696.0,67.33
3809.0,71.33
3875.0,74.0
3885.0,75.33
3921.0,77.33
3939.0,78.33
3912.0,79.67
3915.0,80.0
3917.0,79.67
3856.0,78.0
3767.0,76.33
3765.0,73.0
3584.0,70.0
3260.0,67.33
2928.0,63.67
2704.0,61.33
2576.0,60.33
2498.0,59.33
2459.0,58.0
2465.0,57.67
2528.0,57.0
2680.0,57.0
2958.0,59.0
3250.0,65.0
3464.0,69.67
3573.0,73.33
3620.0,77.0
3635.0,78.67
3627.0,80.33
3602.0,80.33
3633.0,80.0
3689.0,79.0
3741.0,79.33
3734.0,79.33
3657.0,78.0
3692.0,74.0
3524.0,69.0
3221.0,65.0
2899.0,63.67
2692.0,61.33
2556.0,61.33
2476.0,60.0
2418.0,59.67
2405.0,58.33
2445.0,57.33
2533.0,57.0
2778.0,59.33
3082.0,63.67
3329.0,69.33
3477.0,74.33
3573.0,78.0
3629.0,79.0
3645.0,80.33
3656.0,81.33
3687.0,81.33
3773.0,81.0
3857.0,79.67
3855.0,78.0
3811.0,75.67
3835.0,73.0
3623.0,70.0
3279.0,67.0
2964.0,65.0
2760.0,65.33
2630.0,62.67
2584.0,61.33
2572.0,60.67
2628.0,60.33
2805.0,58.33
3108.0,58.67
3467.0,60.67
3679.0,63.33
3881.0,68.67
4065.0,73.33
4180.0,77.33
4253.0,80.33
4305.0,82.0
4282.0,83.33
4267.0,82.33
4288.0,81.33
4305.0,82.0
4266.0,81.0
4178.0,79.33
4173.0,75.0
3914.0,71.0
3501.0,68.67
3140.0,66.67
2899.0,65.67
2765.0,65.0
2701.0,66.67
2670.0,66.33
2723.0,65.33
2923.0,64.0
3226.0,63.0
3556.0,64.0
3753.0,65.67
3903.0,68.67
4037.0,71.0
4111.0,73.67
4135.0,73.67
4192.0,77.0
4187.0,76.0
4161.0,76.33
4143.0,76.33
4124.0,74.67
4062.0,72.33
4002.0,71.33
4017.0,69.67
3793.0,69.67
3438.0,69.67
3102.0,69.33
2917.0,69.0
2831.0,69.0
2777.0,68.33
2767.0,68.67
2832.0,68.67
3033.0,69.0
3359.0,68.33
3673.0,68.33
3872.0,66.33
3977.0,66.0
4054.0,66.0
4067.0,66.33
4041.0,66.33
4022.0,66.0
3978.0,65.33
3947.0,65.67
3964.0,64.67
3969.0,64.0
3914.0,62.67
3855.0,62.67
3780.0,62.67
3559.0,63.33
3251.0,63.0
2951.0,62.33
2753.0,63.0
2630.0,63.0
2574.0,62.33
2578.0,61.67
2622.0,60.67
2804.0,60.0
3105.0,58.67
3415.0,59.67
3612.0,62.0
3725.0,63.33
3809.0,65.0
3838.0,67.67
3824.0,69.0
3841.0,70.33
3815.0,69.67
3799.0,71.0
3788.0,71.33
3776.0,70.33
3731.0,69.33
3686.0,68.0
3720.0,64.67
3486.0,60.67
3144.0,58.67
2828.0,57.0
2612.0,55.67
2493.0,55.0
2445.0,54.33
2435.0,53.67
2498.0,54.0
2680.0,54.33
2968.0,54.67
3269.0,56.0
3466.0,58.0
3592.0,60.33
3695.0,62.67
3721.0,63.67
3697.0,66.33
3687.0,66.67
3630.0,65.67
3566.0,63.67
3557.0,64.67
3557.0,65.0
3521.0,65.33
3502.0,64.67
3526.0,62.67
3340.0,61.33
3062.0,60.0
2769.0,60.33
2556.0,59.67
2444.0,59.0
2380.0,59.0
2371.0,58.0
2388.0,57.67
2465.0,55.67
2607.0,55.0
2874.0,55.67
3135.0,60.0
3308.0,63.33
3372.0,67.0
3396.0,68.33
3367.0,70.0
3322.0,70.0
3297.0,70.67
3311.0,70.67
3353.0,71.0
3394.0,70.33
3390.0,67.67
3406.0,66.33
3404.0,65.0
3219.0,64.0
2966.0,64.0
2708.0,63.67
2525.0,62.0
2420.0,62.0
2364.0,61.33
2345.0,61.0
2353.0,61.0
2397.0,61.33
2494.0,60.0
2713.0,60.33
3001.0,61.0
3221.0,64.0
3366.0,66.0
3429.0,68.33
3426.0,69.33
3382.0,70.0
3345.0,71.0
3357.0,72.33
3407.0,73.0
3473.0,72.33
3480.0,71.67
3462.0,68.67
3496.0,66.0
3267.0,63.67
2950.0,63.0
2690.0,60.33
2504.0,59.33
2414.0,58.33
2380.0,58.33
2383.0,58.0
2470.0,57.33
2690.0,57.0
2999.0,56.0
3313.0,57.67
3519.0,61.33
3669.0,64.33
3763.0,66.0
3776.0,67.33
3757.0,68.67
3771.0,69.67
3739.0,71.67
3711.0,72.33
3717.0,71.33
3725.0,71.33
3695.0,70.33
3663.0,67.67
3680.0,64.33
3418.0,60.33
3061.0,58.33
2746.0,55.33
2547.0,54.33
2445.0,52.67
2392.0,51.33
2382.0,50.33
2456.0,50.0
2646.0,48.33
2935.0,48.67
3237.0,50.67
3422.0,55.33
3546.0,61.0
3637.0,65.33
3683.0,68.0
3704.0,71.0
3739.0,73.0
3731.0,73.33
3742.0,74.67
3767.0,74.33
3798.0,74.33
3790.0,73.67
3732.0,71.67
3762.0,66.33
3506.0,63.0
3145.0,60.67
2833.0,58.67
2635.0,57.33
2553.0,56.33
2496.0,55.0
2470.0,54.67
2540.0,54.0
2723.0,53.0
3029.0,52.0
3340.0,55.0
3535.0,60.33
3692.0,65.33
3817.0,70.33
3885.0,74.33
3913.0,76.67
3978.0,78.33
3995.0,79.0
4000.0,78.33
4017.0,79.0
4024.0,78.0
3973.0,76.33
3930.0,73.33
3933.0,69.33
3659.0,67.67
3296.0,66.0
2972.0,64.0
2755.0,62.33
2641.0,61.0
2590.0,60.0
2575.0,59.33
2640.0,59.0
2840.0,57.67
3156.0,57.67
3454.0,58.67
3641.0,60.33
3773.0,63.67
3879.0,66.0
3914.0,68.33
3923.0,68.33
3924.0,67.67
3873.0,69.0
3823.0,70.0
3809.0,68.67
3812.0,68.0
3805.0,66.33
3812.0,63.67
3775.0,62.0
3526.0,61.33
3194.0,60.67
2892.0,60.0
2702.0,60.33
2599.0,60.33
2556.0,60.67
2539.0,61.0
2599.0,60.33
2801.0,60.0
3116.0,60.33
3422.0,60.67
3629.0,61.67
3737.0,63.0
3833.0,64.0
3864.0,65.67
3842.0,65.67
3831.0,65.67
3773.0,65.67
3698.0,66.33
3672.0,65.33
3664.0,65.33
3644.0,65.33
3644.0,64.33
3626.0,63.0
3433.0,62.67
3150.0,61.67
2852.0,61.33
2647.0,60.67
2531.0,60.33
2478.0,60.0
2453.0,58.67
2480.0,59.33
2569.0,60.0
2708.0,59.67
2970.0,60.33
3248.0,62.67
3413.0,65.33
3479.0,68.0
3494.0,69.67
3480.0,71.67
3451.0,72.0
3405.0,71.0
3400.0,72.33
3429.0,72.33
3478.0,72.67
3481.0,70.67
3469.0,69.67
3492.0,65.33
3288.0,63.33
3009.0,61.33
2741.0,59.33
2572.0,58.33
2449.0,57.67
2408.0,56.33
2382.0,56.33
2386.0,55.67
2421.0,55.67
2508.0,55.67
2743.0,56.67
3026.0,60.67
3242.0,64.67
3357.0,70.33
3439.0,74.0
3469.0,77.0
3479.0,78.67
3496.0,80.33
3536.0,80.33
3630.0,80.67
3751.0,80.67
3774.0,80.0
3771.0,76.33
3795.0,72.0
3512.0,68.0
3180.0,66.0
2878.0,65.0
2690.0,63.33
2588.0,61.67
2525.0,60.67
2531.0,60.67
2596.0,59.67
2811.0,58.67
3147.0,58.33
3479.0,59.67
3715.0,65.0
3904.0,70.33
4051.0,74.67
4144.0,78.33
4210.0,81.0
4295.0,83.67
4324.0,84.67
4343.0,84.33
4368.0,83.67
4368.0,84.0
4317.0,82.67
4276.0,80.0
4228.0,73.0
3912.0,68.67
3488.0,67.0
3113.0,66.0
2875.0,64.0
2738.0,63.33
2647.0,63.0
2629.0,62.0
2678.0,60.67
2886.0,60.33
3219.0,58.67
3498.0,60.33
3717.0,64.0
3919.0,71.0
4101.0,75.0
4227.0,78.67
4306.0,81.0
4391.0,82.33
4424.0,82.67
4451.0,83.0
4463.0,82.67
4447.0,82.67
4364.0,79.67
4314.0,77.33
4281.0,73.33
3952.0,70.33
3537.0,69.33
3187.0,68.33
2956.0,68.67
2839.0,69.33
2772.0,69.33
2751.0,69.0
2814.0,69.0
3056.0,68.33
3437.0,67.67
3702.0,68.33
3868.0,70.33
4065.0,74.33
4269.0,76.67
4385.0,80.0
4467.0,81.67
4567.0,83.33
4590.0,85.33
4596.0,85.67
4608.0,85.0
4597.0,83.0
4523.0,82.0
4515.0,80.0
4456.0,76.33
4136.0,75.0
3723.0,73.33
3353.0,70.0
3117.0,69.67
3001.0,68.33
2934.0,68.0
2890.0,66.67
2930.0,65.33
3150.0,64.67
3485.0,63.0
3738.0,64.0
3886.0,66.67
3998.0,68.0
4067.0,69.67
4109.0,72.0
4095.0,71.33
4094.0,73.67
4051.0,75.0
4014.0,72.33
3953.0,72.33
3899.0,71.33
3844.0,71.0
3859.0,68.0
3831.0,66.0
3561.0,64.33
3197.0,63.67
2878.0,62.0
2672.0,60.33
2567.0,59.0
2519.0,58.33
2505.0,56.33
2558.0,55.0
2767.0,52.33
3081.0,51.67
3370.0,55.67
3551.0,59.0
3666.0,62.67
3737.0,64.67
3756.0,66.67
3740.0,68.67
3756.0,71.33
3721.0,71.67
3708.0,72.0
3705.0,72.0
3687.0,71.33
3649.0,69.33
3646.0,66.33
3622.0,62.67
3397.0,60.0
3095.0,58.67
2794.0,58.0
2597.0,56.67
2479.0,56.0
2416.0,56.33
2382.0,56.33
2403.0,56.0
2490.0,56.0
2615.0,56.33
2861.0,56.67
3127.0,59.67
3299.0,62.67
3359.0,66.33
3389.0,69.33
3378.0,72.0
3356.0,72.33
3325.0,73.67
3335.0,74.0
3392.0,75.0
3456.0,74.0
3470.0,73.0
3509.0,70.67
3502.0,68.0
3320.0,68.0
3062.0,67.33
2790.0,67.67
2602.0,67.0
2486.0,66.0
2440.0,65.33
2428.0,65.33
2443.0,65.33
2495.0,65.67
2603.0,65.33
2829.0,65.67
3107.0,68.33
3356.0,70.0
3535.0,73.33
3646.0,76.33
3738.0,78.33
3778.0,79.67
3786.0,78.67
3813.0,78.67
3859.0,77.67
3936.0,77.67
3957.0,76.67
3969.0,74.67
3869.0,74.0
3643.0,73.0
3365.0,72.0
3097.0,71.33
2886.0,71.0
2768.0,70.0
2699.0,69.33
2681.0,68.33
2690.0,68.33
2764.0,68.0
2882.0,67.67
3068.0,67.67
3419.0,69.33
3726.0,73.0
3924.0,76.0
4058.0,79.67
4112.0,80.67
4117.0,82.33
4116.0,83.67
4155.0,84.67
4224.0,84.0
4307.0,83.33
4277.0,82.0
4288.0,79.67
4200.0,74.67
3838.0,72.33
3419.0,70.67
3087.0,69.67
2867.0,69.33
2758.0,69.33
2708.0,68.0
2698.0,67.0
2768.0,67.0
3032.0,66.67
3444.0,66.67
3719.0,66.33
3909.0,68.33
