time,load,temp,label
2014/8/14 6:00,3105,58.67,0
2014/8/14 7:00,3415,59.67,0
2014/8/14 8:00,3612,62,0
2014/8/14 9:00,3725,63.33,0
2014/8/14 10:00,3809,65,0
2014/8/14 11:00,3838,67.67,0
2014/8/14 12:00,3824,69,0
2014/8/14 13:00,3841,70.33,0
2014/8/14 14:00,3815,69.67,0
2014/8/14 15:00,3799,71,0
2014/8/14 16:00,3788,71.33,0
2014/8/14 17:00,3776,70.33,0
2014/8/14 18:00,3731,69.33,0
2014/8/14 19:00,3686,68,0
2014/8/14 20:00,3720,64.67,0
2014/8/14 21:00,3486,60.67,0
2014/8/14 22:00,3144,58.67,0
2014/8/14 23:00,2828,57,0
2014/8/15 0:00,2612,55.67,0
2014/8/15 1:00,2493,55,0
2014/8/15 2:00,2445,54.33,0
2014/8/15 3:00,2435,53.67,0
2014/8/15 4:00,2498,54,0
2014/8/15 5:00,2680,54.33,0
2014/8/15 6:00,2968,54.67,0
2014/8/15 7:00,3269,56,0
2014/8/15 8:00,3466,58,0
2014/8/15 9:00,3592,60.33,0
2014/8/15 10:00,3695,62.67,0
2014/8/15 11:00,3721,63.67,0
2014/8/15 12:00,3697,66.33,0
2014/8/15 13:00,3687,66.67,0
2014/8/15 14:00,3630,65.67,0
2014/8/15 15:00,3566,63.67,0
2014/8/15 16:00,3557,64.67,0
2014/8/15 17:00,3557,65,0
2014/8/15 18:00,3521,65.33,0
2014/8/15 19:00,3502,64.67,0
2014/8/15 20:00,3526,62.67,0
2014/8/15 21:00,3340,61.33,0
2014/8/15 22:00,3062,60,0
2014/8/15 23:00,2769,60.33,0
2014/8/16 0:00,2556,59.67,0
2014/8/16 1:00,2444,59,0
2014/8/16 2:00,2380,59,0
2014/8/16 3:00,2371,58,0
2014/8/16 4:00,2388,57.67,0
2014/8/16 5:00,2465,55.67,0
2014/8/16 6:00,2607,55,0
2014/8/16 7:00,2874,55.67,0
2014/8/16 8:00,3135,60,0
2014/8/16 9:00,3308,63.33,0
2014/8/16 10:00,3372,67,0
2014/8/16 11:00,3396,68.33,0
2014/8/16 12:00,3367,70,0
2014/8/16 13:00,3322,70,0
2014/8/16 14:00,3297,70.67,0
2014/8/16 15:00,3311,70.67,0
2014/8/16 16:00,3353,71,0
2014/8/16 17:00,3394,70.33,0
2014/8/16 18:00,3390,67.67,0
2014/8/16 19:00,3406,66.33,0
2014/8/16 20:00,3404,65,0
2014/8/16 21:00,3219,64,0
2014/8/16 22:00,2966,64,0
2014/8/16 23:00,2708,63.67,0
2014/8/17 0:00,2525,62,0
2014/8/17 1:00,2420,62,0
2014/8/17 2:00,2364,61.33,0
2014/8/17 3:00,2345,61,0
2014/8/17 4:00,2353,61,0
2014/8/17 5:00,2397,61.33,0
2014/8/17 6:00,2494,60,0
2014/8/17 7:00,2713,60.33,0
2014/8/17 8:00,3001,61,0
2014/8/17 9:00,3221,64,0
2014/8/17 10:00,3366,66,0
2014/8/17 11:00,3429,68.33,0
2014/8/17 12:00,3426,69.33,0
2014/8/17 13:00,3382,70,0
2014/8/17 14:00,3345,71,0
2014/8/17 15:00,3357,72.33,0
2014/8/17 16:00,3407,73,0
2014/8/17 17:00,3473,72.33,0
2014/8/17 18:00,3480,71.67,0
2014/8/17 19:00,3462,68.67,0
2014/8/17 20:00,3496,66,0
2014/8/17 21:00,3267,63.67,0
2014/8/17 22:00,2950,63,0
2014/8/17 23:00,2690,60.33,0
2014/8/18 0:00,2504,59.33,0
2014/8/18 1:00,2414,58.33,0
2014/8/18 2:00,2380,58.33,0
2014/8/18 3:00,2383,58,0
2014/8/18 4:00,2470,57.33,0
2014/8/18 5:00,2690,57,0
2014/8/18 6:00,2999,56,0
2014/8/18 7:00,3313,57.67,0
2014/8/18 8:00,3519,61.33,0
2014/8/18 9:00,3669,64.33,0
2014/8/18 10:00,3763,66,0
2014/8/18 11:00,3776,67.33,0
2014/8/18 12:00,3757,68.67,0
2014/8/18 13:00,3771,69.67,0
2014/8/18 14:00,3739,71.67,0
2014/8/18 15:00,3711,72.33,0
2014/8/18 16:00,3717,71.33,0
2014/8/18 17:00,3725,71.33,0
2014/8/18 18:00,3695,70.33,0
2014/8/18 19:00,3663,67.67,0
2014/8/18 20:00,3680,64.33,0
2014/8/18 21:00,3418,60.33,0
2014/8/18 22:00,3061,58.33,0
2014/8/18 23:00,2746,55.33,0
2014/8/19 0:00,2547,54.33,0
2014/8/19 1:00,2445,52.67,0
2014/8/19 2:00,2392,51.33,0
2014/8/19 3:00,2382,50.33,0
2014/8/19 4:00,2456,50,0
2014/8/19 5:00,2646,48.33,0
2014/8/19 6:00,2935,48.67,0
2014/8/19 7:00,3237,50.67,0
2014/8/19 8:00,3422,55.33,0
2014/8/19 9:00,3546,61,0
2014/8/19 10:00,3637,65.33,0
2014/8/19 11:00,3683,68,0
2014/8/19 12:00,3704,71,0
2014/8/19 13:00,3739,73,0
2014/8/19 14:00,3731,73.33,0
2014/8/19 15:00,3742,74.67,0
2014/8/19 16:00,3767,74.33,0
2014/8/19 17:00,3798,74.33,0
2014/8/19 18:00,3790,73.67,0
2014/8/19 19:00,3732,71.67,0
2014/8/19 20:00,3762,66.33,0
2014/8/19 21:00,3506,63,0
2014/8/19 22:00,3145,60.67,0
2014/8/19 23:00,2833,58.67,0
2014/8/20 0:00,2635,57.33,0
2014/8/20 1:00,2553,56.33,0
2014/8/20 2:00,2496,55,0
2014/8/20 3:00,2470,54.67,0
2014/8/20 4:00,2540,54,0
2014/8/20 5:00,2723,53,0
2014/8/20 6:00,3029,52,0
2014/8/20 7:00,3340,55,0
2014/8/20 8:00,3535,60.33,0
2014/8/20 9:00,3692,65.33,0
2014/8/20 10:00,3817,70.33,0
2014/8/20 11:00,3885,74.33,0
2014/8/20 12:00,3913,76.67,0
2014/8/20 13:00,3978,78.33,0
2014/8/20 14:00,3995,79,0
2014/8/20 15:00,4000,78.33,0
2014/8/20 16:00,4017,79,0
2014/8/20 17:00,4024,78,0
2014/8/20 18:00,3973,76.33,0
2014/8/20 19:00,3930,73.33,0
2014/8/20 20:00,3933,69.33,0
2014/8/20 21:00,3659,67.67,0
2014/8/20 22:00,3296,66,0
2014/8/20 23:00,2972,64,0
2014/8/21 0:00,2755,62.33,0
2014/8/21 1:00,2641,61,0
2014/8/21 2:00,2590,60,0
2014/8/21 3:00,2575,59.33,0
2014/8/21 4:00,2640,59,0
2014/8/21 5:00,2840,57.67,0
2014/8/21 6:00,3156,57.67,0
2014/8/21 7:00,3454,58.67,0
2014/8/21 8:00,3641,60.33,0
2014/8/21 9:00,3773,63.67,0
2014/8/21 10:00,3879,66,0
2014/8/21 11:00,3914,68.33,0
2014/8/21 12:00,3923,68.33,0
2014/8/21 13:00,3924,67.67,0
2014/8/21 14:00,3873,69,0
2014/8/21 15:00,3823,70,0
2014/8/21 16:00,3809,68.67,0
2014/8/21 17:00,3812,68,0
2014/8/21 18:00,3805,66.33,0
2014/8/21 19:00,3812,63.67,0
2014/8/21 20:00,3775,62,0
2014/8/21 21:00,3526,61.33,0
2014/8/21 22:00,3194,60.67,0
2014/8/21 23:00,2892,60,0
2014/8/22 0:00,2702,60.33,0
2014/8/22 1:00,2599,60.33,0
2014/8/22 2:00,2556,60.67,0
2014/8/22 3:00,2539,61,0
2014/8/22 4:00,2599,60.33,0
2014/8/22 5:00,2801,60,0
2014/8/22 6:00,3116,60.33,0
2014/8/22 7:00,3422,60.67,0
2014/8/22 8:00,3629,61.67,0
2014/8/22 9:00,3737,63,0
2014/8/22 10:00,3833,64,0
2014/8/22 11:00,3864,65.67,0
2014/8/22 12:00,3842,65.67,0
2014/8/22 13:00,3831,65.67,0
2014/8/22 14:00,3773,65.67,0
2014/8/22 15:00,3698,66.33,0
2014/8/22 16:00,3672,65.33,0
2014/8/22 17:00,3664,65.33,0
2014/8/22 18:00,3644,65.33,0
2014/8/22 19:00,3644,64.33,0
2014/8/22 20:00,3626,63,0
2014/8/22 21:00,3433,62.67,0
2014/8/22 22:00,3150,61.67,0
2014/8/22 23:00,2852,61.33,0
2014/8/23 0:00,2647,60.67,0
2014/8/23 1:00,2531,60.33,0
2014/8/23 2:00,2478,60,0
2014/8/23 3:00,2453,58.67,0
2014/8/23 4:00,2480,59.33,0
2014/8/23 5:00,2569,60,0
2014/8/23 6:00,2708,59.67,0
2014/8/23 7:00,2970,60.33,0
2014/8/23 8:00,3248,62.67,0
2014/8/23 9:00,3413,65.33,0
2014/8/23 10:00,3479,68,0
2014/8/23 11:00,3494,69.67,0
2014/8/23 12:00,3480,71.67,0
2014/8/23 13:00,3451,72,0
2014/8/23 14:00,3405,71,0
2014/8/23 15:00,3400,72.33,0
2014/8/23 16:00,3429,72.33,0
2014/8/23 17:00,3478,72.67,0
2014/8/23 18:00,3481,70.67,0
2014/8/23 19:00,3469,69.67,0
2014/8/23 20:00,3492,65.33,0
2014/8/23 21:00,3288,63.33,0
2014/8/23 22:00,3009,61.33,0
2014/8/23 23:00,2741,59.33,0
2014/8/24 0:00,2572,58.33,0
2014/8/24 1:00,2449,57.67,0
2014/8/24 2:00,2408,56.33,0
2014/8/24 3:00,2382,56.33,0
2014/8/24 4:00,2386,55.67,0
2014/8/24 5:00,2421,55.67,0
2014/8/24 6:00,2508,55.67,0
2014/8/24 7:00,2743,56.67,0
2014/8/24 8:00,3026,60.67,0
2014/8/24 9:00,3242,64.67,0
2014/8/24 10:00,3357,70.33,0
2014/8/24 11:00,3439,74,0
2014/8/24 12:00,3469,77,0
2014/8/24 13:00,3479,78.67,0
2014/8/24 14:00,3496,80.33,0
2014/8/24 15:00,3536,80.33,0
2014/8/24 16:00,3630,80.67,0
2014/8/24 17:00,3751,80.67,0
2014/8/24 18:00,3774,80,0
2014/8/24 19:00,3771,76.33,0
2014/8/24 20:00,3795,72,0
2014/8/24 21:00,3512,68,0
2014/8/24 22:00,3180,66,0
2014/8/24 23:00,2878,65,0
2014/8/25 0:00,2690,63.33,0
2014/8/25 1:00,2588,61.67,0
2014/8/25 2:00,2525,60.67,0
2014/8/25 3:00,2531,60.67,0
2014/8/25 4:00,2596,59.67,0
2014/8/25 5:00,2811,58.67,0
2014/8/25 6:00,3147,58.33,0
2014/8/25 7:00,3479,59.67,0
2014/8/25 8:00,3715,65,0
2014/8/25 9:00,3904,70.33,0
2014/8/25 10:00,4051,74.67,0
2014/8/25 11:00,4144,78.33,0
2014/8/25 12:00,4210,81,0
2014/8/25 13:00,4295,83.67,0
2014/8/25 14:00,4324,84.67,0
2014/8/25 15:00,4343,84.33,0
2014/8/25 16:00,4368,83.67,0
2014/8/25 17:00,4368,84,0
2014/8/25 18:00,4317,82.67,0
2014/8/25 19:00,4276,80,0
2014/8/25 20:00,4228,73,0
2014/8/25 21:00,3912,68.67,0
2014/8/25 22:00,3488,67,0
2014/8/25 23:00,3113,66,0
2014/8/26 0:00,2875,64,0
2014/8/26 1:00,2738,63.33,0
2014/8/26 2:00,2647,63,0
2014/8/26 3:00,2629,62,0
2014/8/26 4:00,2678,60.67,0
2014/8/26 5:00,2886,60.33,0
2014/8/26 6:00,3219,58.67,0
2014/8/26 7:00,3498,60.33,0
2014/8/26 8:00,3717,64,0
2014/8/26 9:00,3919,71,0
2014/8/26 10:00,4101,75,0
2014/8/26 11:00,4227,78.67,0
2014/8/26 12:00,4306,81,0
2014/8/26 13:00,4391,82.33,0
2014/8/26 14:00,4424,82.67,0
2014/8/26 15:00,4451,83,0
2014/8/26 16:00,4463,82.67,0
2014/8/26 17:00,4447,82.67,0
2014/8/26 18:00,4364,79.67,0
2014/8/26 19:00,4314,77.33,0
2014/8/26 20:00,4281,73.33,0
2014/8/26 21:00,3952,70.33,0
2014/8/26 22:00,3537,69.33,0
2014/8/26 23:00,3187,68.33,0
2014/8/27 0:00,2956,68.67,0
2014/8/27 1:00,2839,69.33,0
2014/8/27 2:00,2772,69.33,0
2014/8/27 3:00,2751,69,0
2014/8/27 4:00,2814,69,0
2014/8/27 5:00,3056,68.33,0
2014/8/27 6:00,3437,67.67,0
2014/8/27 7:00,3702,68.33,0
2014/8/27 8:00,3868,70.33,0
2014/8/27 9:00,4065,74.33,0
2014/8/27 10:00,4269,76.67,0
2014/8/27 11:00,4385,80,0
2014/8/27 12:00,4467,81.67,0
2014/8/27 13:00,4567,83.33,0
2014/8/27 14:00,4590,85.33,0
2014/8/27 15:00,4596,85.67,0
2014/8/27 16:00,4608,85,0
2014/8/27 17:00,4597,83,0
2014/8/27 18:00,4523,82,0
2014/8/27 19:00,4515,80,0
2014/8/27 20:00,4456,76.33,0
2014/8/27 21:00,4136,75,0
2014/8/27 22:00,3723,73.33,0
2014/8/27 23:00,3353,70,0
2014/8/28 0:00,3117,69.67,0
2014/8/28 1:00,3001,68.33,0
2014/8/28 2:00,2934,68,0
2014/8/28 3:00,2890,66.67,0
2014/8/28 4:00,2930,65.33,0
2014/8/28 5:00,3150,64.67,0
2014/8/28 6:00,3485,63,0
2014/8/28 7:00,3738,64,0
2014/8/28 8:00,3886,66.67,0
2014/8/28 9:00,3998,68,0
2014/8/28 10:00,4067,69.67,0
2014/8/28 11:00,4109,72,0
2014/8/28 12:00,4095,71.33,0
2014/8/28 13:00,4094,73.67,0
2014/8/28 14:00,4051,75,0
2014/8/28 15:00,4014,72.33,0
2014/8/28 16:00,3953,72.33,0
2014/8/28 17:00,3899,71.33,0
2014/8/28 18:00,3844,71,0
2014/8/28 19:00,3859,68,0
2014/8/28 20:00,3831,66,0
2014/8/28 21:00,3561,64.33,0
2014/8/28 22:00,3197,63.67,0
2014/8/28 23:00,2878,62,0
2014/8/29 0:00,2672,60.33,0
2014/8/29 1:00,2567,59,0
2014/8/29 2:00,2519,58.33,0
2014/8/29 3:00,2505,56.33,0
2014/8/29 4:00,2558,55,0
2014/8/29 5:00,2767,52.33,0
2014/8/29 6:00,3081,51.67,0
2014/8/29 7:00,3370,55.67,0
2014/8/29 8:00,3551,59,0
2014/8/29 9:00,3666,62.67,0
2014/8/29 10:00,3737,64.67,0
2014/8/29 11:00,3756,66.67,0
2014/8/29 12:00,3740,68.67,0
2014/8/29 13:00,3756,71.33,0
2014/8/29 14:00,3721,71.67,0
2014/8/29 15:00,3708,72,0
2014/8/29 16:00,3705,72,0
2014/8/29 17:00,3687,71.33,0
2014/8/29 18:00,3649,69.33,0
2014/8/29 19:00,3646,66.33,0
2014/8/29 20:00,3622,62.67,0
2014/8/29 21:00,3397,60,0
2014/8/29 22:00,3095,58.67,0
2014/8/29 23:00,2794,58,0
2014/8/30 0:00,2597,56.67,0
2014/8/30 1:00,2479,56,0
2014/8/30 2:00,2416,56.33,0
2014/8/30 3:00,2382,56.33,0
2014/8/30 4:00,2403,56,0
2014/8/30 5:00,2490,56,0
2014/8/30 6:00,2615,56.33,0
2014/8/30 7:00,2861,56.67,0
2014/8/30 8:00,3127,59.67,0
2014/8/30 9:00,3299,62.67,0
2014/8/30 10:00,3359,66.33,0
2014/8/30 11:00,3389,69.33,0
2014/8/30 12:00,3378,72,0
2014/8/30 13:00,3356,72.33,0
2014/8/30 14:00,3325,73.67,0
2014/8/30 15:00,3335,74,0
2014/8/30 16:00,3392,75,0
2014/8/30 17:00,3456,74,0
2014/8/30 18:00,3470,73,0
2014/8/30 19:00,3509,70.67,0
2014/8/30 20:00,3502,68,0
2014/8/30 21:00,3320,68,0
2014/8/30 22:00,3062,67.33,0
2014/8/30 23:00,2790,67.67,0
2014/8/31 0:00,2602,67,0
2014/8/31 1:00,2486,66,0
2014/8/31 2:00,2440,65.33,0
2014/8/31 3:00,2428,65.33,0
2014/8/31 4:00,2443,65.33,0
2014/8/31 5:00,2495,65.67,0
2014/8/31 6:00,2603,65.33,0
2014/8/31 7:00,2829,65.67,0
2014/8/31 8:00,3107,68.33,0
2014/8/31 9:00,3356,70,0
2014/8/31 10:00,3535,73.33,0
2014/8/31 11:00,3646,76.33,0
2014/8/31 12:00,3738,78.33,0
2014/8/31 13:00,3778,79.67,0
2014/8/31 14:00,3786,78.67,0
2014/8/31 15:00,3813,78.67,0
2014/8/31 16:00,3859,77.67,0
2014/8/31 17:00,3936,77.67,0
2014/8/31 18:00,3957,76.67,0
2014/8/31 19:00,3969,74.67,0
2014/8/31 20:00,3869,74,0
2014/8/31 21:00,3643,73,0
2014/8/31 22:00,3365,72,0
2014/8/31 23:00,3097,71.33,0
2014/9/1 0:00,2886,71,0
2014/9/1 1:00,2768,70,0
2014/9/1 2:00,2699,69.33,0
2014/9/1 3:00,2681,68.33,0
2014/9/1 4:00,2690,68.33,0
2014/9/1 5:00,2764,68,0
2014/9/1 6:00,2882,67.67,0
2014/9/1 7:00,3068,67.67,0
2014/9/1 8:00,3419,69.33,0
2014/9/1 9:00,3726,73,0
2014/9/1 10:00,3924,76,0
2014/9/1 11:00,4058,79.67,0
2014/9/1 12:00,4112,80.67,0
2014/9/1 13:00,4117,82.33,0
2014/9/1 14:00,4116,83.67,0
2014/9/1 15:00,4155,84.67,0
2014/9/1 16:00,4224,84,0
2014/9/1 17:00,4307,83.33,0
2014/9/1 18:00,4277,82,0
2014/9/1 19:00,4288,79.67,0
2014/9/1 20:00,4200,74.67,0
2014/9/1 21:00,3838,72.33,0
2014/9/1 22:00,3419,70.67,0
2014/9/1 23:00,3087,69.67,0
2014/9/2 0:00,2867,69.33,0
2014/9/2 1:00,2758,69.33,0
2014/9/2 2:00,2708,68,0
2014/9/2 3:00,2698,67,0
2014/9/2 4:00,2768,67,0
2014/9/2 5:00,3032,66.67,0
2014/9/2 6:00,3444,66.67,0
2014/9/2 7:00,3719,66.33,0
2014/9/2 8:00,3909,68.33,0
2014/9/2 9:00,4086,69.67,0
2014/9/2 10:00,4278,72.33,0
2014/9/2 11:00,4403,75.33,0
2014/9/2 12:00,4482,79.67,0
2014/9/2 13:00,4549,81.33,0
2014/9/2 14:00,4502,83.33,0
2014/9/2 15:00,4431,79.67,0
2014/9/2 16:00,4471,80.33,0
2014/9/2 17:00,4513,80,0
2014/9/2 18:00,4484,80.67,0
2014/9/2 19:00,4515,78.67,0
2014/9/2 20:00,4405,74.67,0
2014/9/2 21:00,4047,72,0
2014/9/2 22:00,3642,70.33,0
2014/9/2 23:00,3281,69.67,0
2014/9/3 0:00,3067,70.33,0
2014/9/3 1:00,2952,70,0
2014/9/3 2:00,2888,69.67,0
2014/9/3 3:00,2857,69,0
2014/9/3 4:00,2909,69.67,0
2014/9/3 5:00,3130,68,0
2014/9/3 6:00,3493,66,0
2014/9/3 7:00,3740,65.67,0
2014/9/3 8:00,3866,69,0
2014/9/3 9:00,3952,71,0
2014/9/3 10:00,4038,73.33,0
2014/9/3 11:00,4090,76,0
2014/9/3 12:00,4116,77.67,0
2014/9/3 13:00,4172,79,0
2014/9/3 14:00,4169,80,0
2014/9/3 15:00,4177,80,0
2014/9/3 16:00,4177,80.67,0
2014/9/3 17:00,4168,79.33,0
2014/9/3 18:00,4107,79,0
2014/9/3 19:00,4106,75.33,0
2014/9/3 20:00,4006,70.67,0
2014/9/3 21:00,3674,65.67,0
2014/9/3 22:00,3281,64.33,0
2014/9/3 23:00,2952,61.33,0
2014/9/4 0:00,2732,61,0
2014/9/4 1:00,2613,59,0
2014/9/4 2:00,2550,57,0
2014/9/4 3:00,2536,57.33,0
2014/9/4 4:00,2609,56,0
2014/9/4 5:00,2869,55.33,0
2014/9/4 6:00,3231,54.67,0
2014/9/4 7:00,3453,55.67,0
2014/9/4 8:00,3587,61,0
2014/9/4 9:00,3705,66.33,0
2014/9/4 10:00,3838,71.33,0
2014/9/4 11:00,3938,75,0
2014/9/4 12:00,3995,77,0
2014/9/4 13:00,4064,79,0
2014/9/4 14:00,4096,80,0
2014/9/4 15:00,4124,80.33,0
2014/9/4 16:00,4146,80,0
2014/9/4 17:00,4154,79.67,0
2014/9/4 18:00,4111,79.33,0
2014/9/4 19:00,4144,76,0
2014/9/4 20:00,4058,71.67,0
2014/9/4 21:00,3735,68.67,0
2014/9/4 22:00,3345,68.67,0
2014/9/4 23:00,3009,67,0
2014/9/5 0:00,2787,65.33,0
2014/9/5 1:00,2675,65.33,0
2014/9/5 2:00,2603,64,0
2014/9/5 3:00,2587,64.67,0
2014/9/5 4:00,2688,64.67,0
2014/9/5 5:00,2940,64.33,0
2014/9/5 6:00,3316,63,0
2014/9/5 7:00,3578,63.67,0
2014/9/5 8:00,3754,68,0
2014/9/5 9:00,3924,71.67,0
2014/9/5 10:00,4112,76.33,0
2014/9/5 11:00,4253,80,0
2014/9/5 12:00,4340,82,0
2014/9/5 13:00,4412,82.67,0
2014/9/5 14:00,4449,85,0
2014/9/5 15:00,4503,84,0
2014/9/5 16:00,4490,84.33,0
2014/9/5 17:00,4434,83.33,0
2014/9/5 18:00,4357,82,0
2014/9/5 19:00,4374,79,0
2014/9/5 20:00,4301,76.33,0
2014/9/5 21:00,4043,75.67,0
2014/9/5 22:00,3706,76,0
2014/9/5 23:00,3372,75,0
2014/9/6 0:00,3154,74.67,0
2014/9/6 1:00,2998,73.67,0
2014/9/6 2:00,2910,71.67,0
2014/9/6 3:00,2861,72,0
2014/9/6 4:00,2885,72.33,0
2014/9/6 5:00,2982,72,0
2014/9/6 6:00,3139,71.33,0
2014/9/6 7:00,3406,71.67,0
2014/9/6 8:00,3751,74,0
2014/9/6 9:00,4008,77.33,0
2014/9/6 10:00,4187,79,0
2014/9/6 11:00,4286,80.67,0
2014/9/6 12:00,4283,81.67,0
2014/9/6 13:00,4258,80,0
2014/9/6 14:00,4251,79,0
2014/9/6 15:00,4257,77.33,0
2014/9/6 16:00,4177,75.67,0
2014/9/6 17:00,4080,73.67,0
2014/9/6 18:00,4001,72.67,0
2014/9/6 19:00,3936,68.67,0
2014/9/6 20:00,3792,66.67,0
2014/9/6 21:00,3587,66,0
2014/9/6 22:00,3291,65.33,0
2014/9/6 23:00,2997,65.33,0
2014/9/7 0:00,2790,64.33,0
2014/9/7 1:00,2668,63.67,0
2014/9/7 2:00,2593,62.67,0
2014/9/7 3:00,2548,61.67,0
2014/9/7 4:00,2553,61.67,0
2014/9/7 5:00,2591,60.33,0
2014/9/7 6:00,2682,58.67,0
2014/9/7 7:00,2876,58,0
2014/9/7 8:00,3145,59.33,0
2014/9/7 9:00,3310,63.33,0
2014/9/7 10:00,3386,65,0
2014/9/7 11:00,3410,67.67,0
2014/9/7 12:00,3427,70,0
2014/9/7 13:00,3419,72,0
2014/9/7 14:00,3404,72.67,0
2014/9/7 15:00,3437,74.33,0
2014/9/7 16:00,3500,75,0
2014/9/7 17:00,3591,73,0
2014/9/7 18:00,3598,71,0
2014/9/7 19:00,3656,68,0
2014/9/7 20:00,3567,64,0
2014/9/7 21:00,3275,59.67,0
2014/9/7 22:00,2944,58.33,0
2014/9/7 23:00,2665,56.33,0
2014/9/8 0:00,2501,55.33,0
2014/9/8 1:00,2420,53.67,0
2014/9/8 2:00,2379,52.33,0
2014/9/8 3:00,2390,51.67,0
2014/9/8 4:00,2492,51,0
2014/9/8 5:00,2757,50.33,0
2014/9/8 6:00,3158,49.67,0
2014/9/8 7:00,3392,51.67,0
2014/9/8 8:00,3501,56,0
2014/9/8 9:00,3570,61,0
2014/9/8 10:00,3649,65.33,0
2014/9/8 11:00,3677,68.33,0
2014/9/8 12:00,3698,70.67,0
2014/9/8 13:00,3720,71.33,0
2014/9/8 14:00,3699,71,0
2014/9/8 15:00,3684,71.67,0
2014/9/8 16:00,3696,71.33,0
2014/9/8 17:00,3686,71.33,0
2014/9/8 18:00,3699,69,0
2014/9/8 19:00,3791,66,0
2014/9/8 20:00,3664,63,0
2014/9/8 21:00,3333,61,0
2014/9/8 22:00,2986,57.67,0
2014/9/8 23:00,2709,56,0
2014/9/9 0:00,2534,54.33,0
2014/9/9 1:00,2437,53.67,0
2014/9/9 2:00,2384,53,0
2014/9/9 3:00,2389,52,0
2014/9/9 4:00,2474,50.67,0
2014/9/9 5:00,2726,50.67,0
2014/9/9 6:00,3131,49.67,0
2014/9/9 7:00,3353,50,0
2014/9/9 8:00,3432,55,0
2014/9/9 9:00,3436,59.67,0
2014/9/9 10:00,3506,64,0
2014/9/9 11:00,3537,65.33,0
2014/9/9 12:00,3523,67.33,0
2014/9/9 13:00,3544,67.67,0
2014/9/9 14:00,3517,68.67,0
2014/9/9 15:00,3502,68.33,0
2014/9/9 16:00,3507,67.67,0
2014/9/9 17:00,3550,67.33,0
2014/9/9 18:00,3571,65.33,0
2014/9/9 19:00,3689,63.33,0
2014/9/9 20:00,3575,60.67,0
2014/9/9 21:00,3328,59,0
2014/9/9 22:00,2989,57,0
2014/9/9 23:00,2704,56.33,0
2014/9/10 0:00,2541,54.67,0
2014/9/10 1:00,2439,54.67,0
2014/9/10 2:00,2395,55.67,0
2014/9/10 3:00,2399,56,0
2014/9/10 4:00,2490,57,0
2014/9/10 5:00,2758,57,0
2014/9/10 6:00,3177,56,0
2014/9/10 7:00,3398,56,0
2014/9/10 8:00,3476,58.67,0
2014/9/10 9:00,3542,60.67,0
2014/9/10 10:00,3592,62.33,0
2014/9/10 11:00,3601,65,0
2014/9/10 12:00,3592,66.33,0
2014/9/10 13:00,3616,68.33,0
2014/9/10 14:00,3612,69.33,0
2014/9/10 15:00,3618,70,0
2014/9/10 16:00,3625,70.33,0
2014/9/10 17:00,3652,69,0
2014/9/10 18:00,3681,66.67,0
2014/9/10 19:00,3794,65.33,0
2014/9/10 20:00,3662,63.33,0
2014/9/10 21:00,3345,62,0
2014/9/10 22:00,3006,62.33,0
2014/9/10 23:00,2746,61.67,0
2014/9/11 0:00,2562,61,0
2014/9/11 1:00,2479,61.67,0
2014/9/11 2:00,2429,62.33,0
2014/9/11 3:00,2434,62.33,0
2014/9/11 4:00,2534,62.33,0
2014/9/11 5:00,2810,62.67,0
2014/9/11 6:00,3237,62.67,0
2014/9/11 7:00,3484,63.33,0
2014/9/11 8:00,3603,65,0
2014/9/11 9:00,3688,65.67,0
2014/9/11 10:00,3745,66,0
2014/9/11 11:00,3760,65.67,0
2014/9/11 12:00,3758,65.33,0
2014/9/11 13:00,3740,66.67,0
2014/9/11 14:00,3723,67,0
2014/9/11 15:00,3729,68.33,0
2014/9/11 16:00,3748,68.67,0
2014/9/11 17:00,3787,69,0
2014/9/11 18:00,3784,68.33,0
2014/9/11 19:00,3843,67,0
2014/9/11 20:00,3741,66.67,0
2014/9/11 21:00,3439,66,0
2014/9/11 22:00,3096,64.67,0
2014/9/11 23:00,2795,62.67,0
2014/9/12 0:00,2615,60.67,0
2014/9/12 1:00,2472,58,0
2014/9/12 2:00,2421,56.67,0
2014/9/12 3:00,2425,56.33,0
2014/9/12 4:00,2516,55.33,0
2014/9/12 5:00,2748,54.67,0
2014/9/12 6:00,3136,53.67,0
2014/9/12 7:00,3360,53.33,0
2014/9/12 8:00,3447,53.67,0
2014/9/12 9:00,3489,54.67,0
2014/9/12 10:00,3512,56.67,0
2014/9/12 11:00,3508,58.33,0
2014/9/12 12:00,3477,60.33,0
2014/9/12 13:00,3472,60.67,0
2014/9/12 14:00,3428,61.67,0
2014/9/12 15:00,3385,62,0
2014/9/12 16:00,3382,62.33,0
2014/9/12 17:00,3366,61.33,0
2014/9/12 18:00,3387,59.67,0
2014/9/12 19:00,3488,56,0
2014/9/12 20:00,3406,54,0
2014/9/12 21:00,3174,52,0
2014/9/12 22:00,2888,50,0
2014/9/12 23:00,2600,48,0
2014/9/13 0:00,2428,47.33,0
2014/9/13 1:00,2325,46.33,0
2014/9/13 2:00,2274,45.33,0
2014/9/13 3:00,2264,44.33,0
2014/9/13 4:00,2307,43,0
2014/9/13 5:00,2403,42,0
2014/9/13 6:00,2567,42.33,0
2014/9/13 7:00,2812,43,0
2014/9/13 8:00,3046,48,0
2014/9/13 9:00,3182,51.33,0
